전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공핵심/전공일반,CSE3036-41,컴퓨터공학세미나,정재훈,월15:00-15:50【330110】수17:00-17:50【330110】,1,65,0,"국제어수업, 온라인[사전제작], ABEEK, 실제수업시간: 수요일 17:00~17:50, 월요일 수업 없음"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,SWE2003-41,오토마타,김응모,월12:00-13:15【26312】수13:30-14:45【26312】,3,79,0,"온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,SWE2020-41,컴퓨터개론,우홍욱,목13:00-13:50【85712】목14:00-14:50【85712】,2,79,0,"오프라인, ABEEK"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,BUS3042-01,마케팅데이터애널리틱스,채인영,화10:30-11:45【33504】목09:00-10:15【33504】,3,15,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공핵심/전공일반,SWE2015-41,자료구조개론,이준원,월09:00-10:15【330118】수10:30-11:45【330118】,3,65,0,"강의저장수업, 오프라인, ABEEK"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공핵심/전공일반,SWE2015-43,자료구조개론,나브라티색서나,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,80,0,"국제어수업, 온라인[사전제작], ABEEK"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,SWE3011-42,인공지능개론,김광수,화15:00-16:15【26506】목16:30-17:45【26506】,3,73,0,"오프라인, ABEEK"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반/전공핵심,SWE2016-42,알고리즘개론,김형식,월10:30-11:45【330110】수09:00-10:15【330110】,3,68,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,AAI3015-01,소셜인텔리전스,김장현,목18:00-19:15【9B312】목19:30-20:45【9B312】,3,17,0,오프라인
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,AAI3020-02,캡스톤설계프로젝트,오하영,금12:00-13:15【90422】금13:30-14:45【90422】,3,11,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공일반,AAI3023-01,인공지능서비스디자인,송하연,월12:00-13:15【9B313】수13:30-14:45【9B313】,3,12,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공핵심/전공일반,ICE3037-41,종합설계프로젝트,양영구,화18:00-19:15【22203】화19:30-20:45【85731】,3,41,0,"오프라인, ABEEK, 전자전기공학부 전용반"
소프트웨어대학,융합소프트웨어연계전공-SW융합,전공핵심/전공일반,ICE3037-45,종합설계프로젝트,이강윤,목09:00-10:15【85731】목10:30-11:45【85731】,3,7,0,"오프라인, ABEEK, 인공지능반도체/반도체인력양성MD 전용반(전자전기공학부 졸업평가대체가능)"
